광역시도,지자체명,년도,월,일,요일,배출량(kg),배출량비율(일),배출회수,배출회수비율(일)
서울특별시,종로구,2017,12,13,4,"2,463,650",0.022688688,"1,537",0.02829072
서울특별시,종로구,2017,12,14,5,"2,288,650",0.021077046,"1,403",0.025824255
서울특별시,종로구,2017,12,15,6,"2,353,600",0.021675196,"1,460",0.026873423
서울특별시,종로구,2017,12,16,7,"2,109,350",0.019425805,"1,297",0.023873171
서울특별시,종로구,2017,12,17,1,"2,908,850",0.026788704,"1,598",0.029413513
서울특별시,종로구,2017,12,18,2,"2,792,100",0.025713509,"1,594",0.029339888
서울특별시,종로구,2017,12,19,3,"2,599,000",0.023935177,"1,535",0.028253907
서울특별시,종로구,2017,12,20,4,"2,287,900",0.021070139,"1,422",0.026173977
서울특별시,종로구,2017,12,21,5,"2,327,800",0.021437594,"1,469",0.027039081
서울특별시,종로구,2017,12,22,6,"2,244,250",0.02066815,"1,414",0.026026726
서울특별시,종로구,2017,12,23,7,"2,578,750",0.023748687,"1,482",0.027278365
서울특별시,종로구,2017,12,24,1,"2,346,750",0.021612111,"1,285",0.023652293
서울특별시,종로구,2017,12,25,2,"3,110,450",0.028645315,"1,782",0.032800301
서울특별시,종로구,2017,12,26,3,"2,949,650",0.027164446,"1,654",0.030444275
서울특별시,종로구,2017,12,27,4,"2,299,000",0.021172364,"1,451",0.026707765
서울특별시,종로구,2017,12,28,5,"2,401,000",0.02211172,"1,450",0.026689358
서울특별시,종로구,2017,12,29,6,"2,451,550",0.022577254,"1,484",0.027315178
서울특별시,종로구,2017,12,30,7,"2,790,300",0.025696932,"1,566",0.028824507
서울특별시,종로구,2017,12,31,1,"2,956,400",0.02722661,"1,673",0.030793997
서울특별시,중구,2017,01,01,1,"5,620,500",0.057436288,"3,674",0.083947632
서울특별시,중구,2017,01,02,2,"5,377,450",0.054952543,"3,532",0.080703058
서울특별시,중구,2017,01,03,3,"4,619,800",0.047210064,"3,192",0.07293436
서울특별시,중구,2017,01,04,4,"4,618,450",0.047196268,"3,247",0.074191062
서울특별시,중구,2017,01,05,5,"4,576,300",0.046765534,"3,208",0.073299946
서울특별시,중구,2017,01,06,6,"4,489,600",0.045879541,"3,284",0.075036479
서울특별시,중구,2017,01,07,7,"5,168,700",0.052819312,"3,382",0.077275691
서울특별시,중구,2017,01,08,1,"5,985,150",0.061162673,"4,022",0.091899122
서울특별시,중구,2017,01,09,2,"5,201,900",0.053158585,"3,552",0.08116004
서울특별시,중구,2017,01,10,3,"4,040,950",0.041294755,"2,873",0.065645494
서울특별시,중구,2017,01,11,4,"4,117,600",0.042078047,"3,012",0.068821521
서울특별시,중구,2017,01,12,5,"4,279,300",0.04373047,"3,030",0.069232805
서울특별시,중구,2017,01,13,6,"4,127,250",0.042176661,"2,926",0.066856497
서울특별시,중구,2017,01,14,7,"4,286,700",0.043806091,"2,869",0.065554098
서울특별시,중구,2017,01,15,1,"6,142,550",0.062771154,"3,846",0.087877679
서울특별시,중구,2017,01,16,2,"5,369,950",0.0548759,"3,691",0.084336067
서울특별시,중구,2017,01,17,3,"4,194,450",0.042863382,"3,028",0.069187106
서울특별시,중구,2017,01,18,4,"4,608,200",0.047091523,"3,243",0.074099665
서울특별시,중구,2017,01,19,5,"4,416,150",0.04512895,"3,138",0.071700508
서울특별시,중구,2017,01,20,6,"4,132,500",0.042230311,"2,923",0.06678795
서울특별시,중구,2017,01,21,7,"4,662,750",0.047648973,"3,158",0.072157491
서울특별시,중구,2017,01,22,1,"5,881,800",0.060106532,"3,798",0.086780921
서울특별시,중구,2017,01,23,2,"5,328,300",0.054450276,"3,462",0.07910362
서울특별시,중구,2017,01,24,3,"4,415,900",0.045126395,"2,995",0.068433086
서울특별시,중구,2017,01,25,4,"5,243,400",0.053582677,"3,452",0.078875129
서울특별시,중구,2017,01,26,5,"6,586,250",0.067305356,"4,218",0.096377548
서울특별시,중구,2017,01,27,6,"8,013,600",0.081891547,"4,797",0.109607183
서울특별시,중구,2017,01,28,7,"5,594,950",0.057175191,"3,182",0.072705869
서울특별시,중구,2017,01,29,1,"5,222,800",0.053372164,"3,021",0.069027163
서울특별시,중구,2017,01,30,2,"6,285,100",0.064227883,"3,721",0.08502154
서울특별시,중구,2017,01,31,3,"5,078,900",0.05190164,"3,260",0.0744881
서울특별시,중구,2017,02,01,4,"4,503,850",0.053612975,"3,085",0.078369269
서울특별시,중구,2017,02,02,5,"4,624,550",0.055049765,"3,159",0.080249115
서울특별시,중구,2017,02,03,6,"4,879,200",0.05808107,"3,326",0.084491471
서울특별시,중구,2017,02,04,7,"4,767,100",0.056746653,"3,330",0.084593084
서울특별시,중구,2017,02,05,1,"6,578,050",0.078303858,"4,112",0.104458487
서울특별시,중구,2017,02,06,2,"5,682,300",0.06764102,"3,782",0.096075389
서울특별시,중구,2017,02,07,3,"4,499,800",0.053564764,"3,178",0.080731778
서울특별시,중구,2017,02,08,4,"4,485,350",0.053392754,"3,241",0.082332188
서울특별시,중구,2017,02,09,5,"4,093,400",0.048727056,"2,961",0.075219256
서울특별시,중구,2017,02,10,6,"4,550,750",0.054171264,"3,132",0.079563225
서울특별시,중구,2017,02,11,7,"4,733,500",0.056346685,"3,151",0.080045889
서울특별시,중구,2017,02,12,1,"6,222,400",0.074070268,"3,984",0.101206861
서울특별시,중구,2017,02,13,2,"5,461,650",0.065014444,"3,666",0.093128603
서울특별시,중구,2017,02,14,3,"3,975,250",0.047320621,"2,930",0.074431753
서울특별시,중구,2017,02,15,4,"4,596,500",0.054715863,"3,300",0.083830985
서울특별시,중구,2017,02,16,5,"4,439,350",0.052845179,"3,151",0.080045889
서울특별시,중구,2017,02,17,6,"4,362,950",0.051935728,"3,202",0.081341458
서울특별시,중구,2017,02,18,7,"4,693,600",0.055871723,"3,223",0.081874928
서울특별시,중구,2017,02,19,1,"5,787,700",0.068895681,"3,854",0.097904429
서울특별시,중구,2017,02,20,2,"5,297,050",0.063055077,"3,592",0.091248757
서울특별시,중구,2017,02,21,3,"4,372,600",0.0520506,"3,118",0.079207579
서울특별시,중구,2017,02,22,4,"4,071,150",0.048462196,"2,866",0.07280594
서울특별시,중구,2017,02,23,5,"4,359,400",0.05189347,"3,087",0.078420076
서울특별시,중구,2017,02,24,6,"4,526,550",0.053883191,"3,214",0.081646298
서울특별시,중구,2017,02,25,7,"4,649,650",0.05534855,"3,206",0.081443072
서울특별시,중구,2017,02,26,1,"6,110,250",0.072735255,"4,057",0.103061304
서울특별시,중구,2017,02,27,2,"5,124,150",0.060996908,"3,572",0.09074069
서울특별시,중구,2017,02,28,3,"4,154,950",0.049459736,"3,047",0.077403942
서울특별시,중구,2017,03,01,4,"4,575,550",0.050833707,"3,183",0.071093414
서울특별시,중구,2017,03,02,5,"4,520,550",0.050222665,"3,289",0.07346096
서울특별시,중구,2017,03,03,6,"4,442,500",0.049355541,"3,249",0.072567547
서울특별시,중구,2017,03,04,7,"4,721,300",0.052452969,"3,364",0.075136112
서울특별시,중구,2017,03,05,1,"6,326,200",0.070283179,"4,226",0.094389182
서울특별시,중구,2017,03,06,2,"4,719,350",0.052431305,"3,470",0.077503659
서울특별시,중구,2017,03,07,3,"3,857,750",0.042859052,"2,927",0.065375564
서울특별시,중구,2017,03,08,4,"4,122,300",0.045798165,"3,126",0.069820299
서울특별시,중구,2017,03,09,5,"4,185,450",0.046499752,"3,120",0.069686287
서울특별시,중구,2017,03,10,6,"4,280,600",0.047556855,"3,209",0.071674133
서울특별시,중구,2017,03,11,7,"4,606,250",0.05117478,"3,286",0.073393954
서울특별시,중구,2017,03,12,1,"5,885,600",0.065388176,"3,997",0.089274387
서울특별시,중구,2017,03,13,2,"5,323,150",0.059139437,"3,783",0.084494623
서울특별시,중구,2017,03,14,3,"4,034,400",0.044821608,"3,057",0.06827916
서울특별시,중구,2017,03,15,4,"4,234,300",0.047042469,"3,225",0.072031498
서울특별시,중구,2017,03,16,5,"4,211,750",0.046791941,"3,162",0.070624371
서울특별시,중구,2017,03,17,6,"4,270,100",0.047440202,"3,226",0.072053834
서울특별시,중구,2017,03,18,7,"4,710,850",0.052336871,"3,326",0.074287368
서울특별시,중구,2017,03,19,1,"6,315,050",0.070159304,"4,285",0.095706967
서울특별시,중구,2017,03,20,2,"5,198,050",0.057749594,"3,735",0.083422526
서울특별시,중구,2017,03,21,3,"3,978,950",0.044205567,"3,065",0.068457842
서울특별시,중구,2017,03,22,4,"4,231,650",0.047013028,"3,220",0.071919821
서울특별시,중구,2017,03,23,5,"4,364,900",0.048493416,"3,308",0.073885332
서울특별시,중구,2017,03,24,6,"4,223,300",0.04692026,"3,237",0.072299522
서울특별시,중구,2017,03,25,7,"4,654,200",0.051707498,"3,357",0.074979764
서울특별시,중구,2017,03,26,1,"5,905,500",0.065609262,"4,156",0.092825707
서울특별시,중구,2017,03,27,2,"4,878,200",0.054196106,"3,581",0.079982882
서울특별시,중구,2017,03,28,3,"4,140,600",0.046001475,"3,154",0.070445688
서울특별시,중구,2017,03,29,4,"4,210,350",0.046776388,"3,218",0.071875151
서울특별시,중구,2017,03,30,5,"4,287,000",0.047627958,"3,265",0.072924912
서울특별시,중구,2017,03,31,6,"4,056,500",0.045067136,"3,091",0.069038562
서울특별시,중구,2017,05,01,2,"5,894,650",0.056944358,"4,288",0.079616578
서울특별시,중구,2017,05,02,3,"4,518,100",0.043646409,"3,500",0.064985546
서울특별시,중구,2017,05,03,4,"5,307,800",0.051275184,"3,844",0.071372697
서울특별시,중구,2017,05,04,5,"5,089,250",0.049163915,"3,817",0.07087138
서울특별시,중구,2017,05,05,6,"5,194,950",0.050185014,"3,682",0.068364795
서울특별시,중구,2017,05,06,7,"5,135,450",0.049610223,"3,571",0.066303825
서울특별시,중구,2017,05,07,1,"6,410,750",0.061930062,"4,505",0.083645682
서울특별시,중구,2017,05,08,2,"5,307,650",0.051273735,"3,850",0.071484101
서울특별시,중구,2017,05,09,3,"5,237,850",0.050599443,"3,736",0.069367429
서울특별시,중구,2017,05,10,4,"5,181,500",0.050055082,"3,764",0.069887313
서울특별시,중구,2017,05,11,5,"4,979,100",0.048099828,"3,751",0.069645938
서울특별시,중구,2017,05,12,6,"4,732,450",0.045717104,"3,624",0.067287891
서울특별시,중구,2017,05,13,7,"5,303,900",0.051237508,"3,744",0.069515967
서울특별시,중구,2017,05,14,1,"6,612,600",0.063880003,"4,492",0.083404307
서울특별시,중구,2017,05,15,2,"5,613,450",0.054227869,"4,097",0.076070224
서울특별시,중구,2017,05,16,3,"4,589,750",0.044338572,"3,580",0.06647093
서울특별시,중구,2017,05,17,4,"4,822,250",0.046584603,"3,756",0.069738775
서울특별시,중구,2017,05,18,5,"4,952,900",0.047846727,"3,707",0.068828977
서울특별시,중구,2017,05,19,6,"4,990,450",0.048209473,"3,873",0.071911149
서울특별시,중구,2017,05,20,7,"5,349,300",0.051676088,"3,867",0.071799745
서울특별시,중구,2017,05,21,1,"6,716,100",0.064879849,"4,750",0.08819467
서울특별시,중구,2017,05,22,2,"6,025,250",0.058205999,"4,363",0.081009125
서울특별시,중구,2017,05,23,3,"4,574,300",0.04418932,"3,598",0.066805142
서울특별시,중구,2017,05,24,4,"5,184,550",0.050084546,"4,049",0.075178993
서울특별시,중구,2017,05,25,5,"4,723,400",0.045629678,"3,767",0.069943015
서울특별시,중구,2017,05,26,6,"4,759,000",0.045973586,"3,810",0.070741409
서울특별시,중구,2017,05,27,7,"5,195,450",0.050189844,"3,852",0.071521236
서울특별시,중구,2017,05,28,1,"6,641,250",0.064156772,"4,776",0.08867742
서울특별시,중구,2017,05,29,2,"5,939,250",0.057375209,"4,434",0.082327403
서울특별시,중구,2017,05,30,3,"4,950,350",0.047822093,"3,890",0.072226793
서울특별시,중구,2017,05,31,4,"4,952,950",0.04784721,"3,958",0.073489369
서울특별시,중구,2017,06,01,5,"5,080,350",0.047926666,"3,966",0.068793149
서울특별시,중구,2017,06,02,6,"4,936,850",0.046572925,"4,009",0.069539015
서울특별시,중구,2017,06,03,7,"5,593,300",0.052765699,"4,106",0.07122155
서울특별시,중구,2017,06,04,1,"6,463,300",0.060973047,"4,710",0.081698369
서울특별시,중구,2017,06,05,2,"5,998,400",0.056587304,"4,453",0.077240517
서울특별시,중구,2017,06,06,3,"5,191,400",0.048974282,"3,755",0.0651332
서울특별시,중구,2017,06,07,4,"5,206,000",0.049112014,"3,962",0.068723766
서울특별시,중구,2017,06,08,5,"5,155,600",0.048636554,"4,134",0.071707231
서울특별시,중구,2017,06,09,6,"4,996,850",0.047138949,"3,924",0.068064628
서울특별시,중구,2017,06,10,7,"5,515,700",0.052033641,"4,150",0.071984762
서울특별시,중구,2017,06,11,1,"6,841,350",0.06453947,"5,030",0.087249001
서울특별시,중구,2017,06,12,2,"5,928,300",0.055926,"4,585",0.079530153
서울특별시,중구,2017,06,13,3,"5,029,550",0.047447432,"4,007",0.069504323
서울특별시,중구,2017,06,14,4,"4,992,500",0.047097912,"4,120",0.07146439
서울특별시,중구,2017,06,15,5,"5,005,000",0.047215834,"4,105",0.071204204
서울특별시,중구,2017,06,16,6,"5,094,300",0.048058266,"4,139",0.071793959
서울특별시,중구,2017,06,17,7,"5,784,900",0.054573202,"4,282",0.074274398
서울특별시,중구,2017,06,18,1,"7,242,500",0.068323812,"5,132",0.089018265
서울특별시,중구,2017,06,19,2,"6,149,850",0.058016043,"4,781",0.082929915
서울특별시,중구,2017,06,20,3,"5,380,350",0.050756786,"4,185",0.072591863
서울특별시,중구,2017,06,21,4,"5,223,050",0.049272859,"4,152",0.072019454
서울특별시,중구,2017,06,22,5,"5,518,400",0.052059112,"4,309",0.074742733
서울특별시,중구,2017,06,23,6,"5,577,400",0.052615703,"4,326",0.07503761
서울특별시,중구,2017,06,24,7,"5,808,450",0.054795367,"4,298",0.07455193
서울특별시,중구,2017,06,25,1,"7,369,150",0.069518594,"5,165",0.089590674
서울특별시,중구,2017,06,26,2,"6,164,450",0.058153776,"4,598",0.079755647
서울특별시,중구,2017,06,27,3,"5,782,700",0.054552448,"4,435",0.076928294
서울특별시,중구,2017,06,28,4,"5,516,550",0.05204166,"4,378",0.075939588
서울특별시,중구,2017,06,29,5,"5,546,350",0.052322785,"4,372",0.075835513
서울특별시,중구,2017,06,30,6,"5,388,900",0.050837444,"4,384",0.076043662
서울특별시,중구,2017,07,01,7,"6,155,150",0.052046053,"4,570",0.069201637
서울특별시,중구,2017,07,02,1,"6,805,500",0.057545212,"4,799",0.07266929
서울특별시,중구,2017,07,03,2,"6,618,000",0.05595977,"5,000",0.075712951
서울특별시,중구,2017,07,04,3,"6,004,700",0.050773894,"4,668",0.070685611
서울특별시,중구,2017,07,05,4,"5,726,650",0.048422789,"4,585",0.069428776
서울특별시,중구,2017,07,06,5,"5,502,650",0.046528714,"4,355",0.06594598
서울특별시,중구,2017,07,07,6,"5,200,750",0.04397594,"4,221",0.063916873
서울특별시,중구,2017,07,08,7,"6,430,300",0.054372636,"4,760",0.072078729
서울특별시,중구,2017,07,09,1,"6,962,550",0.058873178,"4,913",0.074395546
서울특별시,중구,2017,07,10,2,"5,734,300",0.048487475,"4,149",0.062826607
서울특별시,중구,2017,07,11,3,"6,432,750",0.054393353,"4,938",0.07477411
서울특별시,중구,2017,07,12,4,"5,998,000",0.050717241,"4,681",0.070882465
서울특별시,중구,2017,07,13,5,"6,018,800",0.050893119,"4,689",0.071003605
서울특별시,중구,2017,07,14,6,"5,734,500",0.048489166,"4,561",0.069065354
서울특별시,중구,2017,07,15,7,"5,660,850",0.047866404,"4,331",0.065582558
서울특별시,중구,2017,07,16,1,"7,922,650",0.066991488,"5,651",0.085570777
서울특별시,중구,2017,07,17,2,"6,611,300",0.055903117,"5,032",0.076197514
서울특별시,중구,2017,07,18,3,"5,549,750",0.046926977,"4,418",0.066899964
서울특별시,중구,2017,07,19,4,"5,431,600",0.045927937,"4,562",0.069080496
서울특별시,중구,2017,07,20,5,"5,736,000",0.048501849,"4,570",0.069201637
서울특별시,중구,2017,07,21,6,"5,713,750",0.04831371,"4,523",0.068489935
서울특별시,중구,2017,07,22,7,"6,228,500",0.052666278,"4,591",0.069519632
서울특별시,중구,2017,07,23,1,"7,259,950",0.061387901,"5,084",0.076984929
서울특별시,중구,2017,07,24,2,"6,727,850",0.056888628,"5,246",0.079438028
서울특별시,중구,2017,07,25,3,"5,606,300",0.047405146,"4,492",0.068020515
서울특별시,중구,2017,07,26,4,"5,709,950",0.048281579,"4,616",0.069898196
서울특별시,중구,2017,07,27,5,"5,660,250",0.047861331,"4,556",0.068989641
서울특별시,중구,2017,07,28,6,"5,196,900",0.043943386,"4,195",0.063523166
서울특별시,중구,2017,07,29,7,"6,066,300",0.051294764,"4,714",0.07138217
서울특별시,중구,2017,07,30,1,"7,133,500",0.060318679,"5,289",0.08008916
서울특별시,중구,2017,07,31,2,"6,244,400",0.052800723,"4,785",0.072457294
서울특별시,중구,2017,08,01,3,"5,528,800",0.051585782,"4,466",0.067802529
서울특별시,중구,2017,08,02,4,"5,573,600",0.052003783,"4,552",0.069108175
서울특별시,중구,2017,08,03,5,"5,538,350",0.051674887,"4,531",0.068789354
서울특별시,중구,2017,08,04,6,"5,331,250",0.049742566,"4,367",0.066299517
서울특별시,중구,2017,08,05,7,"5,772,300",0.053857728,"4,457",0.067665891
서울특별시,중구,2017,08,06,1,"6,838,150",0.06380251,"5,178",0.078612067
서울특별시,중구,2017,08,07,2,"6,069,400",0.056629783,"4,838",0.073450209
서울특별시,중구,2017,08,08,3,"5,126,250",0.047829839,"4,205",0.063840043
서울특별시,중구,2017,08,09,4,"5,395,200",0.050339244,"4,461",0.067726619
서울특별시,중구,2017,08,10,5,"4,809,750",0.044876775,"4,027",0.061137658
서울특별시,중구,2017,08,11,6,"5,483,900",0.051166848,"4,498",0.068288351
서울특별시,중구,2017,08,12,7,"5,870,550",0.054774438,"4,615",0.070064637
서울특별시,중구,2017,08,13,1,"6,269,050",0.058492593,"4,872",0.073966395
서울특별시,중구,2017,08,14,2,"5,460,000",0.050943852,"4,399",0.066785339
서울특별시,중구,2017,08,15,3,"4,980,650",0.046471336,"3,860",0.058602275
서울특별시,중구,2017,08,16,4,"5,769,250",0.053829271,"4,703",0.071400648
서울특별시,중구,2017,08,17,5,"5,091,150",0.047502343,"4,272",0.064857233
서울특별시,중구,2017,08,18,6,"5,106,450",0.047645098,"4,259",0.064659868
서울특별시,중구,2017,08,19,7,"5,565,250",0.051925874,"4,467",0.06781771
서울특별시,중구,2017,08,20,1,"5,689,300",0.053083307,"4,280",0.064978688
서울특별시,중구,2017,08,21,2,"6,517,150",0.060807459,"5,209",0.079082707
서울특별시,중구,2017,08,22,3,"4,854,850",0.045297575,"4,260",0.06467505
서울특별시,중구,2017,08,23,4,"4,625,450",0.043157187,"4,009",0.060864384
서울특별시,중구,2017,08,24,5,"4,918,500",0.045891454,"4,216",0.064007044
서울특별시,중구,2017,08,25,6,"4,852,250",0.045273316,"4,356",0.066132516
서울특별시,중구,2017,08,26,7,"5,212,800",0.048637383,"4,317",0.06554042
서울특별시,중구,2017,08,27,1,"6,418,250",0.059884685,"5,075",0.077048328
서울특별시,중구,2017,08,28,2,"4,985,350",0.046515189,"4,303",0.065327873
서울특별시,중구,2017,08,29,3,"4,930,000",0.045998753,"4,241",0.064386593
서울특별시,중구,2017,08,30,4,"4,579,300",0.04272659,"4,081",0.061957483
서울특별시,중구,2017,08,31,5,"4,678,650",0.043653563,"4,162",0.06318722
서울특별시,중구,2017,09,01,6,"4,842,200",0.047864223,"4,155",0.064920232
서울특별시,중구,2017,09,02,7,"5,078,850",0.050203464,"4,216",0.065873333
