"Week","gu","pollutant"
2020-09-14,"관악구",23
2020-09-21,"관악구",14.5714285714286
2020-09-28,"관악구",27.4285714285714
2020-10-05,"관악구",19
2020-10-12,"관악구",30.1428571428571
2020-10-19,"관악구",45.1428571428571
2020-10-26,"관악구",43
2020-11-02,"관악구",41.1428571428571
2020-11-09,"관악구",48.1428571428571
2020-11-16,"관악구",35.2857142857143
2020-11-23,"관악구",29.1428571428571
2018-01-01,"광진구",48.2857142857143
2018-01-08,"광진구",46.7142857142857
2018-01-15,"광진구",87.7142857142857
2018-01-22,"광진구",34.1428571428571
2018-01-29,"광진구",43.1428571428571
2018-02-05,"광진구",50.4285714285714
2018-02-12,"광진구",46.5
2018-02-19,"광진구",58.5714285714286
2018-02-26,"광진구",60.8571428571429
2018-03-05,"광진구",35.1428571428571
2018-03-12,"광진구",46.8571428571429
2018-03-19,"광진구",24.5
2018-04-09,"광진구",46.7142857142857
2018-04-16,"광진구",66
2018-04-23,"광진구",40
2018-04-30,"광진구",47
2018-05-07,"광진구",33
2018-05-14,"광진구",41.8
2018-05-21,"광진구",40.5
2018-05-28,"광진구",52
2018-06-04,"광진구",43
2018-06-18,"광진구",54
2018-06-25,"광진구",41
2018-07-02,"광진구",8.2
2018-07-09,"광진구",21.6
2018-07-16,"광진구",35.4285714285714
2018-07-23,"광진구",35.1428571428571
2018-07-30,"광진구",26.1428571428571
2018-08-06,"광진구",19.5714285714286
2018-08-13,"광진구",22.8571428571429
2018-08-20,"광진구",21.8571428571429
2018-08-27,"광진구",16.7142857142857
2018-09-03,"광진구",25.4285714285714
2018-09-10,"광진구",17
2018-09-17,"광진구",29.1428571428571
2018-09-24,"광진구",11.8571428571429
2018-10-01,"광진구",18.4285714285714
2018-10-08,"광진구",24
2018-10-15,"광진구",38.2857142857143
2018-10-22,"광진구",37.7142857142857
2018-10-29,"광진구",33
2018-11-05,"광진구",59.8571428571429
2018-11-12,"광진구",41
2018-11-19,"광진구",35
2018-11-26,"광진구",74.1428571428571
2018-12-03,"광진구",26.5714285714286
2018-12-10,"광진구",38.7142857142857
2018-12-17,"광진구",60.7142857142857
2018-12-24,"광진구",31.4285714285714
2018-12-31,"광진구",47
2019-01-07,"광진구",66.8571428571429
2019-01-14,"광진구",84.4285714285714
2019-01-21,"광진구",51.5714285714286
2019-01-28,"광진구",64.1428571428571
2019-02-04,"광진구",57.2857142857143
2019-02-11,"광진구",43
2019-02-18,"광진구",57
2019-02-25,"광진구",88.7142857142857
2019-03-04,"광진구",116
2019-03-11,"광진구",55
2019-03-18,"광진구",47
2019-03-25,"광진구",59.2857142857143
2019-04-01,"광진구",44.2857142857143
2019-04-08,"광진구",33.1428571428571
2019-04-15,"광진구",43.8571428571429
2019-04-22,"광진구",51.2857142857143
2019-04-29,"광진구",58.4285714285714
2019-05-06,"광진구",54.7142857142857
2019-05-13,"광진구",52.1428571428571
2019-05-20,"광진구",65.5714285714286
2019-05-27,"광진구",37.7142857142857
2019-06-03,"광진구",45.2857142857143
2019-06-10,"광진구",27.2857142857143
2019-06-17,"광진구",23.2857142857143
2019-06-24,"광진구",28.1428571428571
2019-07-01,"광진구",29.1428571428571
2019-07-08,"광진구",18.7142857142857
2019-07-15,"광진구",35.4285714285714
2019-07-22,"광진구",25.2857142857143
2019-07-29,"광진구",19.8571428571429
2019-08-05,"광진구",28.2857142857143
2019-08-12,"광진구",22.5714285714286
2019-08-19,"광진구",32.7142857142857
2019-08-26,"광진구",29.2857142857143
2019-09-02,"광진구",18
2019-09-09,"광진구",18
2019-09-16,"광진구",21.4285714285714
2019-09-23,"광진구",27.5714285714286
2019-09-30,"광진구",31.5714285714286
2019-10-07,"광진구",26.8571428571429
2019-10-14,"광진구",27
2019-10-21,"광진구",29.8571428571429
2019-10-28,"광진구",77.5714285714286
2019-11-04,"광진구",46.1428571428571
2019-11-11,"광진구",28.7142857142857
2019-11-18,"광진구",34.7142857142857
2019-11-25,"광진구",29.1428571428571
2019-12-02,"광진구",25.2857142857143
2019-12-09,"광진구",43
2019-12-16,"광진구",35.7142857142857
2019-12-23,"광진구",46.1428571428571
2019-12-30,"광진구",46.4285714285714
2020-01-06,"광진구",38
2020-01-13,"광진구",43.7142857142857
2020-01-20,"광진구",46.5714285714286
2020-01-27,"광진구",30.5714285714286
2020-02-03,"광진구",32.1428571428571
2020-02-10,"광진구",55.2857142857143
2020-02-17,"광진구",40.4
2020-02-24,"광진구",26
2020-03-02,"광진구",45.7142857142857
2020-03-09,"광진구",40.1428571428571
2020-03-16,"광진구",48.5714285714286
2020-03-23,"광진구",47.7142857142857
2020-03-30,"광진구",59.1428571428571
2020-04-06,"광진구",46.5714285714286
2020-04-13,"광진구",39.2857142857143
2020-04-20,"광진구",46.4285714285714
2020-04-27,"광진구",40.8571428571429
2020-05-04,"광진구",30
2020-05-11,"광진구",50.1428571428571
2020-05-18,"광진구",26
2020-05-25,"광진구",32.5714285714286
2020-06-01,"광진구",40.7142857142857
2020-06-08,"광진구",41.7142857142857
2020-06-15,"광진구",35.1428571428571
2020-06-22,"광진구",27.8571428571429
2020-06-29,"광진구",26.2857142857143
2020-07-06,"광진구",20.2857142857143
2020-07-13,"광진구",21.5714285714286
2020-07-20,"광진구",14
2020-07-27,"광진구",14.8571428571429
2020-08-03,"광진구",22.7142857142857
2020-08-10,"광진구",23
2020-08-17,"광진구",28.7142857142857
2020-08-24,"광진구",22.1428571428571
2020-08-31,"광진구",17
2020-09-07,"광진구",16.5714285714286
2020-09-14,"광진구",21.8571428571429
2020-09-21,"광진구",12
2020-09-28,"광진구",23.7142857142857
2020-10-05,"광진구",16.7142857142857
2020-10-12,"광진구",28.4285714285714
2020-10-19,"광진구",36.1428571428571
2020-10-26,"광진구",42.2857142857143
2020-11-02,"광진구",41.5714285714286
2020-11-09,"광진구",47.1428571428571
2020-11-16,"광진구",33.2857142857143
2020-11-23,"광진구",31
2018-01-01,"구로구",51.1428571428571
2018-01-08,"구로구",48.4285714285714
2018-01-15,"구로구",96.8571428571429
2018-01-22,"구로구",38.7142857142857
2018-01-29,"구로구",47.4285714285714
2018-02-05,"구로구",58.8571428571429
2018-02-12,"구로구",58.5
2018-02-19,"구로구",61.7142857142857
2018-02-26,"구로구",55.7142857142857
2018-03-05,"구로구",44.8571428571429
2018-03-12,"구로구",52.5714285714286
2018-03-19,"구로구",25.5
2018-04-09,"구로구",53.1428571428571
2018-04-16,"구로구",65.6666666666667
2018-04-23,"구로구",41.2857142857143
2018-04-30,"구로구",45.2857142857143
2018-05-07,"구로구",35
2018-05-14,"구로구",40.4
2018-05-21,"구로구",39.5
2018-05-28,"구로구",57
2018-06-04,"구로구",53
2018-06-18,"구로구",61
2018-06-25,"구로구",39.6666666666667
2018-07-02,"구로구",6.8
2018-07-09,"구로구",17.4
2018-07-16,"구로구",29.2857142857143
2018-07-23,"구로구",31.5714285714286
2018-07-30,"구로구",26
2018-08-06,"구로구",17.7142857142857
2018-08-13,"구로구",23.2857142857143
2018-08-20,"구로구",20
2018-08-27,"구로구",13.7142857142857
2018-09-03,"구로구",24.1428571428571
2018-09-10,"구로구",20
2018-09-17,"구로구",30.8571428571429
2018-09-24,"구로구",14.5714285714286
2018-10-01,"구로구",20.4285714285714
2018-10-08,"구로구",28.1428571428571
2018-10-15,"구로구",42.1428571428571
2018-10-22,"구로구",42.7142857142857
2018-10-29,"구로구",38
2018-11-05,"구로구",71
2018-11-12,"구로구",53.2
2018-11-19,"구로구",35.5714285714286
2018-11-26,"구로구",83.4285714285714
2018-12-03,"구로구",28.1428571428571
2018-12-10,"구로구",42.1428571428571
2018-12-17,"구로구",68.8571428571429
2018-12-24,"구로구",31.8571428571429
2018-12-31,"구로구",45
2019-01-07,"구로구",72.4285714285714
2019-01-14,"구로구",88.7142857142857
2019-01-21,"구로구",50
2019-01-28,"구로구",62.7142857142857
2019-02-04,"구로구",58.5714285714286
2019-02-11,"구로구",42.4285714285714
2019-02-18,"구로구",57.2857142857143
2019-02-25,"구로구",98.5714285714286
2019-03-04,"구로구",127.8
2019-03-11,"구로구",56.5
2019-03-18,"구로구",45.5714285714286
2019-03-25,"구로구",56.4285714285714
2019-04-01,"구로구",48.5714285714286
2019-04-08,"구로구",36.2857142857143
2019-04-15,"구로구",50.5714285714286
2019-04-22,"구로구",54.1428571428571
2019-04-29,"구로구",63.8571428571429
2019-05-06,"구로구",58.4285714285714
2019-05-13,"구로구",57.5714285714286
2019-05-20,"구로구",69.4285714285714
2019-05-27,"구로구",37.4285714285714
2019-06-03,"구로구",42.8571428571429
2019-06-10,"구로구",29.4285714285714
2019-06-17,"구로구",24.8571428571429
2019-06-24,"구로구",26.1428571428571
2019-07-01,"구로구",28.2857142857143
2019-07-08,"구로구",14.7142857142857
2019-07-15,"구로구",30.1428571428571
2019-07-22,"구로구",19.8571428571429
2019-07-29,"구로구",15.5714285714286
2019-08-05,"구로구",24.8571428571429
2019-08-12,"구로구",18.2857142857143
2019-08-19,"구로구",25.4285714285714
2019-08-26,"구로구",21.7142857142857
2019-09-02,"구로구",15.8
2019-09-09,"구로구",14.5714285714286
2019-09-16,"구로구",17.2857142857143
2019-09-23,"구로구",22.1428571428571
2019-09-30,"구로구",26.5714285714286
2019-10-07,"구로구",20.7142857142857
2019-10-14,"구로구",22.8571428571429
2019-10-21,"구로구",22.8571428571429
2019-10-28,"구로구",62.2857142857143
2019-11-04,"구로구",38.5714285714286
2019-11-11,"구로구",31.4285714285714
2019-11-18,"구로구",40.7142857142857
2019-11-25,"구로구",37.8571428571429
2019-12-02,"구로구",32.2857142857143
2019-12-09,"구로구",52
2019-12-16,"구로구",34.2857142857143
2019-12-23,"구로구",45.7142857142857
2019-12-30,"구로구",45.2857142857143
2020-01-06,"구로구",38.2857142857143
2020-01-13,"구로구",44.2857142857143
2020-01-20,"구로구",48
2020-01-27,"구로구",28.7142857142857
2020-02-03,"구로구",26.8571428571429
2020-02-10,"구로구",57.1428571428571
2020-02-17,"구로구",42
2020-02-24,"구로구",27.5714285714286
2020-03-02,"구로구",47.8571428571429
2020-03-09,"구로구",48.5714285714286
2020-03-16,"구로구",57.7142857142857
2020-03-23,"구로구",58.8571428571429
2020-03-30,"구로구",67.7142857142857
2020-04-06,"구로구",52.5714285714286
2020-04-13,"구로구",48.7142857142857
2020-04-20,"구로구",49.5714285714286
2020-04-27,"구로구",44
2020-05-04,"구로구",39.2857142857143
2020-05-11,"구로구",57.4285714285714
2020-05-18,"구로구",26.7142857142857
2020-05-25,"구로구",39.4285714285714
2020-06-01,"구로구",44.4285714285714
2020-06-08,"구로구",36.5714285714286
2020-06-15,"구로구",35.5714285714286
2020-06-22,"구로구",23.1428571428571
2020-06-29,"구로구",22.2857142857143
2020-07-06,"구로구",21
2020-07-13,"구로구",20.1428571428571
2020-07-20,"구로구",10.8571428571429
2020-07-27,"구로구",10.4285714285714
2020-08-03,"구로구",17.2857142857143
2020-08-10,"구로구",17
2020-08-17,"구로구",23.8571428571429
2020-08-24,"구로구",19.1428571428571
2020-08-31,"구로구",17.1428571428571
2020-09-07,"구로구",15.1428571428571
2020-09-14,"구로구",23
2020-09-21,"구로구",12.8571428571429
2020-09-28,"구로구",25.4285714285714
2020-10-05,"구로구",18.5714285714286
2020-10-12,"구로구",33.4285714285714
2020-10-19,"구로구",55.1428571428571
2020-10-26,"구로구",52.1428571428571
2020-11-02,"구로구",51.2857142857143
2020-11-09,"구로구",57.4285714285714
2020-11-16,"구로구",37.7142857142857
2020-11-23,"구로구",34.4285714285714
2018-01-01,"금천구",42.5714285714286
2018-01-08,"금천구",44.1428571428571
2018-01-15,"금천구",85.7142857142857
2018-01-22,"금천구",31.7142857142857
2018-01-29,"금천구",40
2018-02-05,"금천구",48
2018-02-12,"금천구",45
2018-02-19,"금천구",58.4285714285714
2018-02-26,"금천구",55.4285714285714
2018-03-05,"금천구",39.5714285714286
2018-03-12,"금천구",46
2018-03-19,"금천구",26.5
2018-04-09,"금천구",43.8571428571429
2018-04-16,"금천구",53.8333333333333
2018-04-23,"금천구",35.7142857142857
2018-04-30,"금천구",45.7142857142857
2018-05-07,"금천구",30.8571428571429
2018-05-14,"금천구",38.4
2018-05-21,"금천구",35
2018-05-28,"금천구",43.3333333333333
2018-06-04,"금천구",40
2018-06-18,"금천구",46
2018-06-25,"금천구",43.3333333333333
2018-07-02,"금천구",12.8
2018-07-09,"금천구",26.2
2018-07-16,"금천구",34.2857142857143
2018-07-23,"금천구",38.8571428571429
2018-07-30,"금천구",28.7142857142857
2018-08-06,"금천구",23.4285714285714
2018-08-13,"금천구",23.2857142857143
2018-08-20,"금천구",21.8571428571429
2018-08-27,"금천구",19.5714285714286
2018-09-03,"금천구",24.7142857142857
2018-09-10,"금천구",19.4285714285714
2018-09-17,"금천구",27
2018-09-24,"금천구",16.1428571428571
2018-10-01,"금천구",19.8571428571429
2018-10-08,"금천구",24.4285714285714
2018-10-15,"금천구",29.4285714285714
2018-10-22,"금천구",33.4285714285714
2018-10-29,"금천구",31
2018-11-05,"금천구",60
2018-11-12,"금천구",42.2
2018-11-19,"금천구",32.4285714285714
2018-11-26,"금천구",68.5714285714286
2018-12-03,"금천구",29.8571428571429
2018-12-10,"금천구",39.1428571428571
2018-12-17,"금천구",62.4285714285714
2018-12-24,"금천구",32.1428571428571
2018-12-31,"금천구",40.5714285714286
2019-01-07,"금천구",73
2019-01-14,"금천구",86.7142857142857
2019-01-21,"금천구",50.2857142857143
2019-01-28,"금천구",56.7142857142857
2019-02-04,"금천구",57.8571428571429
2019-02-11,"금천구",48
2019-02-18,"금천구",60.2857142857143
2019-02-25,"금천구",89.7142857142857
2019-03-04,"금천구",121.6
2019-03-11,"금천구",51.5
2019-03-18,"금천구",43.1428571428571
2019-03-25,"금천구",53
2019-04-01,"금천구",42.7142857142857
2019-04-08,"금천구",31.5714285714286
2019-04-15,"금천구",39
2019-04-22,"금천구",39.5714285714286
2019-04-29,"금천구",48.1428571428571
2019-05-06,"금천구",44.1428571428571
2019-05-13,"금천구",42.5714285714286
2019-05-20,"금천구",51.7142857142857
2019-05-27,"금천구",27.8571428571429
2019-06-03,"금천구",30.7142857142857
2019-06-10,"금천구",21.5714285714286
2019-06-17,"금천구",20.4285714285714
2019-06-24,"금천구",26.8571428571429
2019-07-01,"금천구",27.7142857142857
2019-07-08,"금천구",16.8571428571429
2019-07-15,"금천구",34.8571428571429
2019-07-22,"금천구",23.4285714285714
2019-07-29,"금천구",20.1428571428571
2019-08-05,"금천구",27
2019-08-12,"금천구",19.4285714285714
2019-08-19,"금천구",26.1428571428571
2019-08-26,"금천구",21.1428571428571
2019-09-02,"금천구",16.2
2019-09-09,"금천구",12.7142857142857
2019-09-16,"금천구",16.7142857142857
2019-09-23,"금천구",22.5714285714286
2019-09-30,"금천구",27.7142857142857
2019-10-07,"금천구",22
2019-10-14,"금천구",25.1428571428571
2019-10-21,"금천구",26.7142857142857
2019-10-28,"금천구",56.4285714285714
2019-11-04,"금천구",34.1428571428571
2019-11-11,"금천구",26
2019-11-18,"금천구",34.5714285714286
2019-11-25,"금천구",34.4285714285714
2019-12-02,"금천구",30.7142857142857
2019-12-09,"금천구",45.8571428571429
2019-12-16,"금천구",30.5714285714286
2019-12-23,"금천구",42.1428571428571
2019-12-30,"금천구",42
2020-01-06,"금천구",41.4285714285714
2020-01-13,"금천구",48.5714285714286
2020-01-20,"금천구",51.7142857142857
2020-01-27,"금천구",33.4285714285714
2020-02-03,"금천구",33.4285714285714
2020-02-10,"금천구",54.5714285714286
2020-02-17,"금천구",41.6
2020-02-24,"금천구",25.1428571428571
2020-03-02,"금천구",46.5714285714286
2020-03-09,"금천구",37.2857142857143
2020-03-16,"금천구",43
2020-03-23,"금천구",43.1428571428571
2020-03-30,"금천구",50.4285714285714
2020-04-06,"금천구",39.4285714285714
2020-04-13,"금천구",36.1428571428571
2020-04-20,"금천구",37.8571428571429
2020-04-27,"금천구",34.8571428571429
2020-05-04,"금천구",24.7142857142857
2020-05-11,"금천구",38.7142857142857
2020-05-18,"금천구",26.2857142857143
2020-05-25,"금천구",30.8571428571429
2020-06-01,"금천구",37.1428571428571
2020-06-08,"금천구",39
2020-06-15,"금천구",35
2020-06-22,"금천구",27
2020-06-29,"금천구",30.2857142857143
2020-07-06,"금천구",21
2020-07-13,"금천구",20
2020-07-20,"금천구",15.5714285714286
2020-07-27,"금천구",20
2020-08-03,"금천구",23.5714285714286
2020-08-10,"금천구",25.2857142857143
2020-08-17,"금천구",29.4285714285714
2020-08-24,"금천구",23.7142857142857
2020-08-31,"금천구",19.4285714285714
2020-09-07,"금천구",20.8571428571429
2020-09-14,"금천구",23.1428571428571
2020-09-21,"금천구",15.5714285714286
2020-09-28,"금천구",28.4285714285714
2020-10-05,"금천구",20.5714285714286
2020-10-12,"금천구",29.7142857142857
2020-10-19,"금천구",44
2020-10-26,"금천구",44.7142857142857
2020-11-02,"금천구",45.7142857142857
2020-11-09,"금천구",54.7142857142857
2020-11-16,"금천구",37.1428571428571
2020-11-23,"금천구",35.7142857142857
2018-01-01,"노원구",47.8571428571429
2018-01-08,"노원구",46.7142857142857
2018-01-15,"노원구",81.7142857142857
2018-01-22,"노원구",35.4285714285714
2018-01-29,"노원구",43.5714285714286
2018-02-05,"노원구",51
2018-02-12,"노원구",48
2018-02-19,"노원구",58.7142857142857
2018-02-26,"노원구",61.8571428571429
2018-03-05,"노원구",38.2857142857143
2018-03-12,"노원구",43.7142857142857
2018-03-19,"노원구",27.5
2018-04-09,"노원구",43.7142857142857
2018-04-16,"노원구",57.5
2018-04-23,"노원구",37.5714285714286
2018-04-30,"노원구",42.7142857142857
2018-05-07,"노원구",30
2018-05-14,"노원구",40
2018-05-21,"노원구",37.5
2018-05-28,"노원구",39.6666666666667
2018-06-04,"노원구",36.5
2018-06-18,"노원구",34
2018-06-25,"노원구",43.3333333333333
2018-07-02,"노원구",12.6
2018-07-09,"노원구",24.6
2018-07-16,"노원구",32.1428571428571
2018-07-23,"노원구",36.8571428571429
2018-07-30,"노원구",28.7142857142857
2018-08-06,"노원구",20.7142857142857
2018-08-13,"노원구",22.8571428571429
2018-08-20,"노원구",20.4285714285714
2018-08-27,"노원구",17.4285714285714
2018-09-03,"노원구",23.4285714285714
2018-09-10,"노원구",18.7142857142857
2018-09-17,"노원구",26.5714285714286
2018-09-24,"노원구",16.5714285714286
2018-10-01,"노원구",20.1428571428571
2018-10-08,"노원구",24.8571428571429
2018-10-15,"노원구",36.1428571428571
2018-10-22,"노원구",34.7142857142857
2018-10-29,"노원구",32.7142857142857
2018-11-05,"노원구",54.4285714285714
2018-11-12,"노원구",41.6
2018-11-19,"노원구",34.5714285714286
2018-11-26,"노원구",69.8571428571429
2018-12-03,"노원구",30
2018-12-10,"노원구",44.5714285714286
2018-12-17,"노원구",66.4285714285714
2018-12-24,"노원구",35.8571428571429
2018-12-31,"노원구",53.8571428571429
2019-01-07,"노원구",70.5714285714286
2019-01-14,"노원구",92
2019-01-21,"노원구",53.7142857142857
2019-01-28,"노원구",60.1428571428571
2019-02-04,"노원구",62.4285714285714
2019-02-11,"노원구",48.8571428571429
2019-02-18,"노원구",58.8571428571429
2019-02-25,"노원구",89
2019-03-04,"노원구",121.2
2019-03-11,"노원구",50
2019-03-18,"노원구",44.8571428571429
2019-03-25,"노원구",55
2019-04-01,"노원구",39.4285714285714
2019-04-08,"노원구",30.1428571428571
2019-04-15,"노원구",38.4285714285714
2019-04-22,"노원구",44.2857142857143
2019-04-29,"노원구",49.8571428571429
2019-05-06,"노원구",49.1428571428571
2019-05-13,"노원구",43.1428571428571
2019-05-20,"노원구",55.5714285714286
2019-05-27,"노원구",29.2857142857143
2019-06-03,"노원구",33.4285714285714
2019-06-10,"노원구",20.8571428571429
2019-06-17,"노원구",20.8571428571429
2019-06-24,"노원구",28.5714285714286
2019-07-01,"노원구",29
2019-07-08,"노원구",17.8571428571429
2019-07-15,"노원구",36
2019-07-22,"노원구",26.8571428571429
2019-07-29,"노원구",20
2019-08-05,"노원구",29.2857142857143
2019-08-12,"노원구",20
2019-08-19,"노원구",28.8571428571429
2019-08-26,"노원구",24
2019-09-02,"노원구",17.2
2019-09-09,"노원구",16.8571428571429
2019-09-16,"노원구",19.7142857142857
2019-09-23,"노원구",23.2857142857143
2019-09-30,"노원구",26.7142857142857
2019-10-07,"노원구",21.8571428571429
2019-10-14,"노원구",24.4285714285714
2019-10-21,"노원구",29.4285714285714
2019-10-28,"노원구",53
2019-11-04,"노원구",36.5714285714286
2019-11-11,"노원구",25.4285714285714
2019-11-18,"노원구",33.2857142857143
2019-11-25,"노원구",32
2019-12-02,"노원구",29.5714285714286
2019-12-09,"노원구",47.8571428571429
2019-12-16,"노원구",33.2857142857143
2019-12-23,"노원구",46.5714285714286
2019-12-30,"노원구",39.8571428571429
2020-01-06,"노원구",39.7142857142857
2020-01-13,"노원구",40
2020-01-20,"노원구",43.8571428571429
2020-01-27,"노원구",29
2020-02-03,"노원구",28.1428571428571
2020-02-10,"노원구",50
2020-02-17,"노원구",39
2020-02-24,"노원구",21.5714285714286
2020-03-02,"노원구",40
2020-03-09,"노원구",35
2020-03-16,"노원구",49
2020-03-23,"노원구",47
2020-03-30,"노원구",57.4285714285714
2020-04-06,"노원구",47.4285714285714
2020-04-13,"노원구",38
2020-04-20,"노원구",47
2020-04-27,"노원구",38.8571428571429
2020-05-04,"노원구",24.7142857142857
2020-05-11,"노원구",41.7142857142857
2020-05-18,"노원구",26.1428571428571
2020-05-25,"노원구",32.7142857142857
2020-06-01,"노원구",41
2020-06-08,"노원구",41.8571428571429
2020-06-15,"노원구",35.8571428571429
2020-06-22,"노원구",26.2857142857143
2020-06-29,"노원구",28.2857142857143
2020-07-06,"노원구",23.5714285714286
2020-07-13,"노원구",21.5714285714286
2020-07-20,"노원구",13.1428571428571
2020-07-27,"노원구",13.8571428571429
2020-08-03,"노원구",20.8571428571429
2020-08-10,"노원구",22
2020-08-17,"노원구",26.7142857142857
2020-08-24,"노원구",20.2857142857143
2020-08-31,"노원구",16
2020-09-07,"노원구",16.5714285714286
2020-09-14,"노원구",22.2857142857143
2020-09-21,"노원구",13.1428571428571
2020-09-28,"노원구",25.2857142857143
2020-10-05,"노원구",19.4285714285714
2020-10-12,"노원구",32.2857142857143
2020-10-19,"노원구",43.2857142857143
2020-10-26,"노원구",44.1428571428571
2020-11-02,"노원구",44.1428571428571
2020-11-09,"노원구",50
2020-11-16,"노원구",37.5714285714286
2020-11-23,"노원구",35.8571428571429
2018-01-01,"도봉구",48.7142857142857
2018-01-08,"도봉구",45.5714285714286
2018-01-15,"도봉구",90.1428571428571
2018-01-22,"도봉구",35.7142857142857
2018-01-29,"도봉구",44.2857142857143
2018-02-05,"도봉구",51.7142857142857
2018-02-12,"도봉구",54.3333333333333
2018-02-19,"도봉구",63.4285714285714
2018-02-26,"도봉구",68.2857142857143
2018-03-05,"도봉구",37.8571428571429
2018-03-12,"도봉구",44.8571428571429
2018-03-19,"도봉구",23.5
2018-04-09,"도봉구",48
2018-04-16,"도봉구",64
2018-04-23,"도봉구",37.2857142857143
2018-04-30,"도봉구",45.2857142857143
2018-05-07,"도봉구",29.2857142857143
2018-05-14,"도봉구",37.2
2018-05-21,"도봉구",38.5
2018-05-28,"도봉구",44.6666666666667
2018-06-04,"도봉구",39.5
2018-06-18,"도봉구",39
2018-06-25,"도봉구",44.3333333333333
2018-07-02,"도봉구",10.6
2018-07-09,"도봉구",21.2
2018-07-16,"도봉구",33.2857142857143
2018-07-23,"도봉구",36.8571428571429
2018-07-30,"도봉구",29.7142857142857
2018-08-06,"도봉구",20.1428571428571
2018-08-13,"도봉구",24
2018-08-20,"도봉구",22.4285714285714
2018-08-27,"도봉구",16.7142857142857
2018-09-03,"도봉구",25.2857142857143
2018-09-10,"도봉구",18.4285714285714
2018-09-17,"도봉구",29.4285714285714
2018-09-24,"도봉구",12.4285714285714
2018-10-01,"도봉구",18
2018-10-08,"도봉구",24.5714285714286
2018-10-15,"도봉구",36.4285714285714
2018-10-22,"도봉구",35.1428571428571
2018-10-29,"도봉구",30.5714285714286
2018-11-05,"도봉구",59
2018-11-12,"도봉구",46.4
2018-11-19,"도봉구",32.7142857142857
2018-11-26,"도봉구",78
2018-12-03,"도봉구",25
2018-12-10,"도봉구",42.8571428571429
2018-12-17,"도봉구",60.2857142857143
2018-12-24,"도봉구",30.7142857142857
2018-12-31,"도봉구",45
2019-01-07,"도봉구",65.1428571428571
2019-01-14,"도봉구",80
2019-01-21,"도봉구",48.8571428571429
2019-01-28,"도봉구",60.7142857142857
2019-02-04,"도봉구",56.8571428571429
2019-02-11,"도봉구",42.1428571428571
2019-02-18,"도봉구",51.8571428571429
2019-02-25,"도봉구",84.7142857142857
2019-03-04,"도봉구",114.2
2019-03-11,"도봉구",49
2019-03-18,"도봉구",43.1428571428571
2019-03-25,"도봉구",56
2019-04-01,"도봉구",40.7142857142857
2019-04-08,"도봉구",29.8571428571429
2019-04-15,"도봉구",40.2857142857143
2019-04-22,"도봉구",47.5714285714286
2019-04-29,"도봉구",56.7142857142857
2019-05-06,"도봉구",55.2857142857143
2019-05-13,"도봉구",47.2857142857143
2019-05-20,"도봉구",63
2019-05-27,"도봉구",33.7142857142857
2019-06-03,"도봉구",43.7142857142857
2019-06-10,"도봉구",25.4285714285714
2019-06-17,"도봉구",26.4285714285714
2019-06-24,"도봉구",29.5714285714286
2019-07-01,"도봉구",25.4285714285714
2019-07-08,"도봉구",17.5714285714286
2019-07-15,"도봉구",31.8571428571429
2019-07-22,"도봉구",20.5714285714286
2019-07-29,"도봉구",15.4285714285714
2019-08-05,"도봉구",22.2857142857143
2019-08-12,"도봉구",16.8571428571429
2019-08-19,"도봉구",23.5714285714286
2019-08-26,"도봉구",18.8571428571429
2019-09-02,"도봉구",12
2019-09-09,"도봉구",12.8571428571429
2019-09-16,"도봉구",16.2857142857143
2019-09-23,"도봉구",19.5714285714286
2019-09-30,"도봉구",25.2857142857143
2019-10-07,"도봉구",19
2019-10-14,"도봉구",21
2019-10-21,"도봉구",23.7142857142857
2019-10-28,"도봉구",53.4285714285714
2019-11-04,"도봉구",30.8571428571429
2019-11-11,"도봉구",20.1428571428571
2019-11-18,"도봉구",35.4285714285714
2019-11-25,"도봉구",32
2019-12-02,"도봉구",28.4285714285714
2019-12-09,"도봉구",47.5714285714286
2019-12-16,"도봉구",31.7142857142857
2019-12-23,"도봉구",46.7142857142857
2019-12-30,"도봉구",41.7142857142857
2020-01-06,"도봉구",36.8571428571429
2020-01-13,"도봉구",42.5714285714286
2020-01-20,"도봉구",45.4285714285714
2020-01-27,"도봉구",28
2020-02-03,"도봉구",28.1428571428571
2020-02-10,"도봉구",51.4285714285714
2020-02-17,"도봉구",40.8
2020-02-24,"도봉구",23.4285714285714
2020-03-02,"도봉구",41
2020-03-09,"도봉구",34.1428571428571
2020-03-16,"도봉구",43.7142857142857
2020-03-23,"도봉구",42.1428571428571
2020-03-30,"도봉구",54.2857142857143
2020-04-06,"도봉구",43.1428571428571
2020-04-13,"도봉구",35.1428571428571
2020-04-20,"도봉구",43.2857142857143
2020-04-27,"도봉구",37.7142857142857
2020-05-04,"도봉구",28.5714285714286
2020-05-11,"도봉구",46.1428571428571
2020-05-18,"도봉구",27.1428571428571
2020-05-25,"도봉구",33.8571428571429
2020-06-01,"도봉구",41.2857142857143
2020-06-08,"도봉구",41.5714285714286
2020-06-15,"도봉구",36.8571428571429
2020-06-22,"도봉구",31.4285714285714
2020-06-29,"도봉구",36.5714285714286
2020-07-06,"도봉구",23.8571428571429
2020-07-13,"도봉구",23.2857142857143
2020-07-20,"도봉구",16.7142857142857
2020-07-27,"도봉구",15.1428571428571
2020-08-03,"도봉구",18.2857142857143
