"Month","gu","pollutant"
2019-01-01,"영등포구",0.0121612903225806
2019-02-01,"영등포구",0.0168928571428571
2019-03-01,"영등포구",0.022875
2019-04-01,"영등포구",0.0229
2019-05-01,"영등포구",0.0352903225806452
2019-06-01,"영등포구",0.035
2019-07-01,"영등포구",0.0280322580645161
2019-08-01,"영등포구",0.032741935483871
2019-09-01,"영등포구",0.0247857142857143
2019-10-01,"영등포구",0.0210645161290323
2019-11-01,"영등포구",0.0124666666666667
2019-12-01,"영등포구",0.0100322580645161
2020-01-01,"영등포구",0.0353548387096774
2020-02-01,"영등포구",0.0344814814814815
2020-03-01,"영등포구",0.0293225806451613
2020-04-01,"영등포구",0.0216333333333333
2020-05-01,"영등포구",0.0226129032258065
2020-06-01,"영등포구",0.0225666666666667
2020-07-01,"영등포구",0.0202258064516129
2020-08-01,"영등포구",0.0164516129032258
2020-09-01,"영등포구",0.0184666666666667
2020-10-01,"영등포구",0.0263870967741935
2020-11-01,"영등포구",0.0309655172413793
2018-01-01,"용산구",0.0343870967741935
2018-02-01,"용산구",0.0300740740740741
2018-03-01,"용산구",0.01145
2018-04-01,"용산구",0.0353809523809524
2018-05-01,"용산구",0.0264285714285714
2018-06-01,"용산구",0.0348571428571429
2018-07-01,"용산구",0.0207407407407407
2018-08-01,"용산구",0.0185161290322581
2018-09-01,"용산구",0.0184333333333333
2018-10-01,"용산구",0.0281290322580645
2018-11-01,"용산구",0.0412142857142857
2018-12-01,"용산구",0.0381290322580645
2019-01-01,"용산구",0.00996774193548387
2019-02-01,"용산구",0.0144642857142857
2019-03-01,"용산구",0.0264166666666667
2019-04-01,"용산구",0.0267333333333333
2019-05-01,"용산구",0.0410645161290323
2019-06-01,"용산구",0.0383666666666667
2019-07-01,"용산구",0.0314838709677419
2019-08-01,"용산구",0.0312903225806452
2019-09-01,"용산구",0.0231785714285714
2019-10-01,"용산구",0.0204193548387097
2019-11-01,"용산구",0.0117333333333333
2019-12-01,"용산구",0.00906451612903226
2020-01-01,"용산구",0.0287741935483871
2020-02-01,"용산구",0.027962962962963
2020-03-01,"용산구",0.0235806451612903
2020-04-01,"용산구",0.0182
2020-05-01,"용산구",0.0166451612903226
2020-06-01,"용산구",0.0178333333333333
2020-07-01,"용산구",0.0131612903225806
2020-08-01,"용산구",0.0115806451612903
2020-09-01,"용산구",0.0114
2020-10-01,"용산구",0.0175161290322581
2020-11-01,"용산구",0.0262413793103448
2018-01-01,"은평구",0.0374838709677419
2018-02-01,"은평구",0.0366296296296296
2018-03-01,"은평구",0.0343
2018-04-01,"은평구",0.0234761904761905
2018-05-01,"은평구",0.0192857142857143
2018-06-01,"은평구",0.0224285714285714
2018-07-01,"은평구",0.0137037037037037
2018-08-01,"은평구",0.0136451612903226
2018-09-01,"은평구",0.0151333333333333
2018-10-01,"은평구",0.0233870967741935
2018-11-01,"은평구",0.0350714285714286
2018-12-01,"은평구",0.0295161290322581
2019-01-01,"은평구",0.0160967741935484
2019-02-01,"은평구",0.0229642857142857
2019-03-01,"은평구",0.0347083333333333
2019-04-01,"은평구",0.036
2019-05-01,"은평구",0.0496774193548387
2019-06-01,"은평구",0.0451666666666667
2019-07-01,"은평구",0.0308064516129032
2019-08-01,"은평구",0.0360967741935484
2019-09-01,"은평구",0.0270357142857143
2019-10-01,"은평구",0.0266129032258065
2019-11-01,"은평구",0.0175666666666667
2019-12-01,"은평구",0.0118387096774194
2020-01-01,"은평구",0.0231935483870968
2020-02-01,"은평구",0.0237037037037037
2020-03-01,"은평구",0.0189032258064516
2020-04-01,"은평구",0.0148
2020-05-01,"은평구",0.0134193548387097
2020-06-01,"은평구",0.0128333333333333
2020-07-01,"은평구",0.00958064516129032
2020-08-01,"은평구",0.0100322580645161
2020-09-01,"은평구",0.0107
2020-10-01,"은평구",0.0179677419354839
2020-11-01,"은평구",0.0231379310344828
2018-01-01,"종로구",0.037
2018-02-01,"종로구",0.0358888888888889
2018-03-01,"종로구",0.0333
2018-04-01,"종로구",0.0350952380952381
2018-05-01,"종로구",0.0274761904761905
2018-06-01,"종로구",0.0378571428571429
2018-07-01,"종로구",0.0220740740740741
2018-08-01,"종로구",0.0205161290322581
2018-09-01,"종로구",0.0216666666666667
2018-10-01,"종로구",0.0318387096774194
2018-11-01,"종로구",0.0437142857142857
2018-12-01,"종로구",0.037
2019-01-01,"종로구",0.0132903225806452
2019-02-01,"종로구",0.0183928571428571
2019-03-01,"종로구",0.0307916666666667
2019-04-01,"종로구",0.0310666666666667
2019-05-01,"종로구",0.0416774193548387
2019-06-01,"종로구",0.0362666666666667
2019-07-01,"종로구",0.0266774193548387
2019-08-01,"종로구",0.026
2019-09-01,"종로구",0.0203214285714286
2019-10-01,"종로구",0.0174193548387097
2019-11-01,"종로구",0.0116666666666667
2019-12-01,"종로구",0.00987096774193548
2020-01-01,"종로구",0.0339354838709677
2020-02-01,"종로구",0.0335555555555556
2020-03-01,"종로구",0.0278064516129032
2020-04-01,"종로구",0.0209
2020-05-01,"종로구",0.0199032258064516
2020-06-01,"종로구",0.0195333333333333
2020-07-01,"종로구",0.0163548387096774
2020-08-01,"종로구",0.0166451612903226
2020-09-01,"종로구",0.0170666666666667
2020-10-01,"종로구",0.0252903225806452
2020-11-01,"종로구",0.0315862068965517
2018-01-01,"중구",0.0344193548387097
2018-02-01,"중구",0.0351111111111111
2018-03-01,"중구",0.032
2018-04-01,"중구",0.0354761904761905
2018-05-01,"중구",0.0282857142857143
2018-06-01,"중구",0.0368571428571429
2018-07-01,"중구",0.0225555555555556
2018-08-01,"중구",0.022
2018-09-01,"중구",0.0229333333333333
2018-10-01,"중구",0.0295483870967742
2018-11-01,"중구",0.0406071428571429
2018-12-01,"중구",0.0353548387096774
2019-01-01,"중구",0.0148709677419355
2019-02-01,"중구",0.0211785714285714
2019-03-01,"중구",0.0340416666666667
2019-04-01,"중구",0.0337
2019-05-01,"중구",0.0484516129032258
2019-06-01,"중구",0.0437333333333333
2019-07-01,"중구",0.0314193548387097
2019-08-01,"중구",0.0323548387096774
2019-09-01,"중구",0.0233928571428571
2019-10-01,"중구",0.0206451612903226
2019-11-01,"중구",0.0131666666666667
2019-12-01,"중구",0.0111935483870968
2020-01-01,"중구",0.0312258064516129
2020-02-01,"중구",0.0295185185185185
2020-03-01,"중구",0.0256451612903226
2020-04-01,"중구",0.0194666666666667
2020-05-01,"중구",0.020258064516129
2020-06-01,"중구",0.0203666666666667
2020-07-01,"중구",0.017
2020-08-01,"중구",0.0173225806451613
2020-09-01,"중구",0.0173333333333333
2020-10-01,"중구",0.0244193548387097
2020-11-01,"중구",0.0296896551724138
2018-01-01,"중랑구",0.0370645161290323
2018-02-01,"중랑구",0.0382222222222222
2018-03-01,"중랑구",0.029
2018-04-01,"중랑구",0.0299047619047619
2018-05-01,"중랑구",0.0215238095238095
2018-06-01,"중랑구",0.0284285714285714
2018-07-01,"중랑구",0.0174444444444444
2018-08-01,"중랑구",0.0160645161290323
2018-09-01,"중랑구",0.0163666666666667
2018-10-01,"중랑구",0.0240645161290323
2018-11-01,"중랑구",0.0341428571428571
2018-12-01,"중랑구",0.0295806451612903
2019-01-01,"중랑구",0.0122258064516129
2019-02-01,"중랑구",0.0170714285714286
2019-03-01,"중랑구",0.0268333333333333
2019-04-01,"중랑구",0.0323
2019-05-01,"중랑구",0.0443870967741936
2019-06-01,"중랑구",0.0389666666666667
2019-07-01,"중랑구",0.0252258064516129
2019-08-01,"중랑구",0.0283870967741936
2019-09-01,"중랑구",0.0153571428571429
2019-10-01,"중랑구",0.00590322580645161
2019-11-01,"중랑구",0.0132666666666667
2019-12-01,"중랑구",0.0113870967741935
2020-01-01,"중랑구",0.0329032258064516
2020-02-01,"중랑구",0.0325555555555556
2020-03-01,"중랑구",0.0260967741935484
2020-04-01,"중랑구",0.0217666666666667
2020-05-01,"중랑구",0.0200967741935484
2020-06-01,"중랑구",0.0207333333333333
2020-07-01,"중랑구",0.0152903225806452
2020-08-01,"중랑구",0.0151290322580645
2020-09-01,"중랑구",0.0137333333333333
2020-10-01,"중랑구",0.0216129032258065
2020-11-01,"중랑구",0.0301379310344828
