"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20190818","101","서북권","111181","은평구","24","15","0.052","0.014","0.4","0.004"
"20190818","101","서북권","111191","서대문구","21","9","0.048","0.01","0.7","0.003"
"20190818","101","서북권","111201","마포구","0","13","0.048","0.01","0.5","0.005"
"20190818","102","동북권","111141","광진구","32","18","0.055","0.015","0.6","0.004"
"20190818","102","동북권","111142","성동구","23","11","0.057","0.015","0.5","0.003"
"20190818","102","동북권","111151","중랑구","20","14","0.054","0.011","0.4","0.006"
"20190818","102","동북권","111152","동대문구","19","15","0.055","0.011","0.3","0.004"
"20190818","102","동북권","111161","성북구","20","14","0.049","0.015","0.6","0.003"
"20190818","102","동북권","111171","도봉구","19","9","0.051","0.008","0.4","0.004"
"20190818","102","동북권","111291","강북구","27","13","0.041","0.009","0.3","0.003"
"20190818","102","동북권","111311","노원구","21","15","0.045","0.01","0.4","0.004"
"20190818","103","서남권","111212","강서구","23","14","0.053","0.011","0.4","0.004"
"20190818","103","서남권","111221","구로구","20","11","0.035","0.009","0.3","0.006"
"20190818","103","서남권","111231","영등포구","23","14","0.054","0.016","0.4","0.004"
"20190818","103","서남권","111241","동작구","26","15","0.043","0.01","0.4","0.003"
"20190818","103","서남권","111251","관악구","21","10","0.043","0.011","0.4","0.005"
"20190818","103","서남권","111281","금천구","19","12","0.041","0.012","0.4","0.004"
"20190818","103","서남권","111301","양천구","28","15","0.043","0.011","0.5","0.005"
"20190818","104","동남권","111261","강남구","26","15","0.043","0.009","0.4","0.005"
"20190818","104","동남권","111262","서초구","21","14","0.056","0.012","0.4","0.005"
"20190818","104","동남권","111273","송파구","23","14","0.05","0.015","0.5","0.003"
"20190818","104","동남권","111274","강동구","18","17","0.049","0.013","0.5","0.004"
"20190817","100","도심권","111121","중구","31","19","0.063","0.016","0.2","0.003"
"20190817","100","도심권","111123","종로구","31","21","0.048","0.015","0.5","0.004"
"20190817","100","도심권","111131","용산구","30","23","0.058","0.02","0.5","0.003"
"20190817","101","서북권","111181","은평구","36","22","0.064","0.015","0.5","0.004"
"20190817","101","서북권","111191","서대문구","33","15","0.06","0.011","0.7","0.004"
"20190817","101","서북권","111201","마포구","29","18","0.054","0.012","0.6","0.005"
"20190817","102","동북권","111141","광진구","41","25","0.058","0.014","0.6","0.004"
"20190817","102","동북권","111142","성동구","36","15","0.061","0.018","0.4","0.003"
"20190817","102","동북권","111151","중랑구","27","20","0.057","0.013","0.4","0.006"
"20190817","102","동북권","111152","동대문구","29","22","0.061","0.012","0.4","0.005"
"20190817","102","동북권","111161","성북구","30","19","0.056","0.019","0.7","0.003"
"20190817","102","동북권","111171","도봉구","29","15","0.063","0.007","0.5","0.004"
"20190817","102","동북권","111291","강북구","41","23","0.052","0.01","0.3","0.003"
"20190817","102","동북권","111311","노원구","34","25","0.055","0.012","0.5","0.004"
"20190817","103","서남권","111212","강서구","32","21","0.064","0.012","0.4","0.004"
"20190817","103","서남권","111221","구로구","30","17","0.041","0.01","0.3","0.005"
"20190817","103","서남권","111231","영등포구","31","21","0.06","0.016","0.4","0.004"
"20190817","103","서남권","111241","동작구","36","24","0.049","0.01","0.4","0.003"
"20190817","103","서남권","111251","관악구","33","17","0.047","0.014","0.4","0.005"
"20190817","103","서남권","111281","금천구","29","19","0.046","0.015","0.4","0.004"
"20190817","103","서남권","111301","양천구","38","21","0.05","0.013","0.4","0.005"
"20190817","104","동남권","111261","강남구","34","21","0.044","0.01","0.4","0.006"
"20190817","104","동남권","111262","서초구","28","20","0.062","0.012","0.4","0.005"
"20190817","104","동남권","111273","송파구","27","16","0.058","0.013","0.5","0.003"
"20190817","104","동남권","111274","강동구","26","24","0.052","0.013","0.5","0.004"
"20190816","100","도심권","111121","중구","15","8","0.023","0.019","0.1","0.003"
"20190816","100","도심권","111123","종로구","16","10","0.018","0.019","0.4","0.003"
"20190816","100","도심권","111131","용산구","14","9","0.022","0.019","0.4","0.002"
"20190816","101","서북권","111181","은평구","21","12","0.025","0.013","0.4","0.004"
"20190816","101","서북권","111191","서대문구","19","5","0.023","0.01","0.7","0.002"
"20190816","101","서북권","111201","마포구","23","9","0.025","0.011","0.6","0.004"
"20190816","102","동북권","111141","광진구","20","13","0.021","0.016","0.7","0.005"
"20190816","102","동북권","111142","성동구","18","5","0.023","0.022","0.4","0.003"
"20190816","102","동북권","111151","중랑구","13","9","0.02","0.015","0.4","0.005"
"20190816","102","동북권","111152","동대문구","13","9","0.022","0.016","0.3","0.004"
"20190816","102","동북권","111161","성북구","19","10","0.021","0.019","0.7","0.003"
"20190816","102","동북권","111171","도봉구","15","6","0.025","0.007","0.5","0.004"
"20190816","102","동북권","111291","강북구","23","8","0.022","0.01","0.2","0.002"
"20190816","102","동북권","111311","노원구","18","10","0.02","0.014","0.4","0.004"
"20190816","103","서남권","111212","강서구","16","9","0.026","0.014","0.4","0.003"
"20190816","103","서남권","111221","구로구","13","6","0.023","0.012","0.3","0.005"
"20190816","103","서남권","111231","영등포구","18","11","0.025","0.021","0.4","0.003"
"20190816","103","서남권","111241","동작구","19","10","0.026","0.012","0.3","0.003"
"20190816","103","서남권","111251","관악구","15","7","0.024","0.014","0.3","0.004"
"20190816","103","서남권","111281","금천구","15","8","0.023","0.014","0.4","0.003"
"20190816","103","서남권","111301","양천구","19","8","0.023","0.016","0.4","0.004"
"20190816","104","동남권","111261","강남구","18","9","0.02","0.012","0.3","0.005"
"20190816","104","동남권","111262","서초구","12","8","0.028","0.015","0.3","0.004"
"20190816","104","동남권","111273","송파구","14","7","0.026","0.016","0.4","0.003"
"20190816","104","동남권","111274","강동구","13","9","0.022","0.016","0.4","0.004"
"20190815","100","도심권","111121","중구","8","5","0.011","0.015","0.1","0.002"
"20190815","100","도심권","111123","종로구","9","5","0.012","0.011","0.4","0.003"
"20190815","100","도심권","111131","용산구","5","3","0.013","0.01","0.2","0.002"
"20190815","101","서북권","111181","은평구","11","9","0.015","0.007","0.3","0.004"
"20190815","101","서북권","111191","서대문구","7","1","0.014","0.005","0.5","0.002"
"20190815","101","서북권","111201","마포구","7","6","0.016","0.007","0.5","0.003"
"20190815","102","동북권","111141","광진구","9","9","0.012","0.01","0.7","0.005"
"20190815","102","동북권","111142","성동구","10","2","0.014","0.011","0.3","0.005"
"20190815","102","동북권","111151","중랑구","5","4","0.012","0.009","0.3","0.005"
"20190815","102","동북권","111152","동대문구","5","4","0.01","0.012","0.2","0.004"
"20190815","102","동북권","111161","성북구","12","6","0.011","0.012","0.5","0.003"
"20190815","102","동북권","111171","도봉구","8","3","0.014","0.005","0.3","0.004"
"20190815","102","동북권","111291","강북구","12","4","0.013","0.007","0.2","0.002"
"20190815","102","동북권","111311","노원구","9","6","0.013","0.008","0.3","0.003"
"20190815","103","서남권","111212","강서구","10","6","0.014","0.011","0.3","0.004"
"20190815","103","서남권","111221","구로구","6","2","0.014","0.01","0.2","0.004"
"20190815","103","서남권","111231","영등포구","9","7","0.013","0.016","0.3","0.002"
"20190815","103","서남권","111241","동작구","10","5","0.014","0.012","0.2","0.002"
"20190815","103","서남권","111251","관악구","7","2","0.014","0.013","0.2","0.004"
"20190815","103","서남권","111281","금천구","7","4","0.013","0.01","0.3","0.003"
"20190815","103","서남권","111301","양천구","12","5","0.012","0.012","0.3","0.004"
"20190815","104","동남권","111261","강남구","10","5","0.01","0.01","0.2","0.005"
"20190815","104","동남권","111262","서초구","4","5","0.014","0.013","0.2","0.004"
"20190815","104","동남권","111273","송파구","7","3","0.013","0.012","0.3","0.002"
"20190815","104","동남권","111274","강동구","7","4","0.012","0.009","0.3","0.003"
"20190814","100","도심권","111121","중구","19","12","0.015","0.027","0.1","0.002"
"20190814","100","도심권","111123","종로구","17","11","0.018","0.017","0.4","0.003"
"20190814","100","도심권","111131","용산구","16","12","0.022","0.014","0.3","0.002"
"20190814","101","서북권","111181","은평구","22","15","0.023","0.012","0.4","0.004"
"20190814","101","서북권","111191","서대문구","19","6","0.022","0.01","0.6","0.002"
"20190814","101","서북권","111201","마포구","12","12","0.022","0.015","0.7","0.004"
"20190814","102","동북권","111141","광진구","17","14","0.02","0.012","0.7","0.005"
"20190814","102","동북권","111142","성동구","17","6","0.024","0.016","0.3","0.004"
"20190814","102","동북권","111151","중랑구","13","9","0.02","0.01","0.3","0.005"
"20190814","102","동북권","111152","동대문구","13","10","0.021","0.014","0.2","0.004"
"20190814","102","동북권","111161","성북구","17","10","0.018","0.019","0.6","0.003"
"20190814","102","동북권","111171","도봉구","14","6","0.022","0.006","0.4","0.003"
"20190814","102","동북권","111291","강북구","27","11","0.018","0.011","0.2","0.002"
"20190814","102","동북권","111311","노원구","17","11","0.019","0.01","0.3","0.004"
"20190814","103","서남권","111212","강서구","22","14","0.026","0.024","0.4","0.003"
"20190814","103","서남권","111221","구로구","24","16","0.025","0.02","0.3","0.004"
"20190814","103","서남권","111231","영등포구","20","15","0.018","0.034","0.4","0.002"
"20190814","103","서남권","111241","동작구","30","19","0.022","0.019","0.4","0.003"
"20190814","103","서남권","111251","관악구","22","12","0.026","0.023","0.3","0.004"
"20190814","103","서남권","111281","금천구","25","15","0.021","0.017","0.4","0.003"
"20190814","103","서남권","111301","양천구","29","17","0.023","0.025","0.4","0.004"
"20190814","104","동남권","111261","강남구","21","13","0.013","0.018","0.3","0.006"
"20190814","104","동남권","111262","서초구","17","13","0.021","0.024","0.3","0.004"
"20190814","104","동남권","111273","송파구","16","9","0.019","0.02","0.3","0.003"
"20190814","104","동남권","111274","강동구","13","11","0.014","0.013","0.3","0.003"
"20190813","100","도심권","111121","중구","26","15","0.027","0.027","0.2","0.003"
"20190813","100","도심권","111123","종로구","22","15","0.023","0.022","0.4","0.003"
"20190813","100","도심권","111131","용산구","22","15","0.027","0.023","0.3","0.002"
"20190813","101","서북권","111181","은평구","27","19","0.035","0.015","0.4","0.004"
"20190813","101","서북권","111191","서대문구","24","11","0.033","0.014","0.6","0.003"
"20190813","101","서북권","111201","마포구","23","16","0.032","0.017","0.8","0.004"
"20190813","102","동북권","111141","광진구","22","17","0.026","0.016","0.8","0.006"
"20190813","102","동북권","111142","성동구","23","10","0.029","0.026","0.4","0.003"
"20190813","102","동북권","111151","중랑구","19","13","0.026","0.013","0.3","0.006"
"20190813","102","동북권","111152","동대문구","20","15","0.028","0.017","0.3","0.004"
"20190813","102","동북권","111161","성북구","22","14","0.022","0.022","0.6","0.003"
"20190813","102","동북권","111171","도봉구","19","8","0.023","0.009","0.4","0.003"
"20190813","102","동북권","111291","강북구","32","14","0.021","0.013","0.2","0.002"
"20190813","102","동북권","111311","노원구","22","14","0.019","0.017","0.3","0.004"
"20190813","103","서남권","111212","강서구","26","19","0.037","0.023","0.4","0.003"
"20190813","103","서남권","111221","구로구","22","13","0.035","0.019","0.3","0.004"
"20190813","103","서남권","111231","영등포구","26","17","0.026","0.033","0.5","0.002"
"20190813","103","서남권","111241","동작구","30","19","0.027","0.018","0.3","0.002"
"20190813","103","서남권","111251","관악구","25","14","0.034","0.021","0.2","0.004"
"20190813","103","서남권","111281","금천구","25","16","0.025","0.021","0.3","0.003"
"20190813","103","서남권","111301","양천구","31","18","0.032","0.022","0.4","0.005"
"20190813","104","동남권","111261","강남구","33","15","0.023","0.02","0.3","0.008"
"20190813","104","동남권","111262","서초구","21","16","0.035","0.022","0.3","0.004"
"20190813","104","동남권","111273","송파구","18","10","0.024","0.021","0.2","0.003"
"20190813","104","동남권","111274","강동구","20","14","0.017","0.014","0.3","0.003"
"20190812","100","도심권","111121","중구","22","16","0.008","0.026","0.1","0.003"
"20190812","100","도심권","111123","종로구","19","14","0.01","0.02","0.4","0.003"
"20190812","100","도심권","111131","용산구","16","16","0.012","0.019","0.3","0.002"
"20190812","101","서북권","111181","은평구","17","15","0.014","0.016","0.4","0.004"
"20190812","101","서북권","111191","서대문구","14","7","0.014","0.01","0.6","0.002"
"20190812","101","서북권","111201","마포구","12","12","0.015","0.012","0.6","0.003"
"20190812","102","동북권","111141","광진구","17","15","0.012","0.015","0.7","0.005"
"20190812","102","동북권","111142","성동구","17","9","0.013","0.02","0.3","0.004"
"20190812","102","동북권","111151","중랑구","16","13","0.014","0.012","0.3","0.006"
"20190812","102","동북권","111152","동대문구","16","15","0.01","0.019","0.3","0.004"
"20190812","102","동북권","111161","성북구","18","15","0.01","0.02","0.6","0.003"
"20190812","102","동북권","111171","도봉구","14","8","0.01","0.01","0.4","0.003"
"20190812","102","동북권","111291","강북구","25","15","0.011","0.015","0.3","0.002"
"20190812","102","동북권","111311","노원구","19","14","0.011","0.014","0.3","0.003"
"20190812","103","서남권","111212","강서구","18","16","0.012","0.019","0.3","0.002"
"20190812","103","서남권","111221","구로구","13","9","0.023","0.013","0.2","0.004"
"20190812","103","서남권","111231","영등포구","14","12","0.011","0.025","0.4","0.002"
"20190812","103","서남권","111241","동작구","22","17","0.014","0.016","0.3","0.002"
"20190812","103","서남권","111251","관악구","13","8","0.023","0.017","0.2","0.004"
"20190812","103","서남권","111281","금천구","16","13","0.015","0.012","0.3","0.003"
"20190812","103","서남권","111301","양천구","22","15","0.01","0.018","0.3","0.004"
"20190812","104","동남권","111261","강남구","24","16","0.009","0.017","0.3","0.006"
"20190812","104","동남권","111262","서초구","15","12","0.014","0.021","0.3","0.004"
"20190812","104","동남권","111273","송파구","12","9","0.013","0.019","0.1","0.002"
"20190812","104","동남권","111274","강동구","22","15","0.01","0.015","0.3","0.003"
"20190811","100","도심권","111121","중구","16","11","0.023","0.016","0.1","0.003"
"20190811","100","도심권","111123","종로구","17","12","0.022","0.009","0.3","0.003"
"20190811","100","도심권","111131","용산구","15","12","0.028","0.007","0.2","0.002"
"20190811","101","서북권","111181","은평구","19","13","0.029","0.007","0.3","0.004"
"20190811","101","서북권","111191","서대문구","14","6","0.027","0.005","0.5","0.002"
"20190811","101","서북권","111201","마포구","17","10","0.025","0.006","0.4","0.003"
"20190811","102","동북권","111141","광진구","18","14","0.026","0.009","0.6","0.005"
"20190811","102","동북권","111142","성동구","16","6","0.029","0.008","0.2","0.003"
"20190811","102","동북권","111151","중랑구","14","11","0.026","0.007","0.2","0.005"
"20190811","102","동북권","111152","동대문구","15","11","0.025","0.008","0.2","0.004"
"20190811","102","동북권","111161","성북구","19","11","0.023","0.013","0.4","0.003"
"20190811","102","동북권","111171","도봉구","15","8","0.026","0.005","0.3","0.003"
"20190811","102","동북권","111291","강북구","22","12","0.024","0.009","0.2","0.002"
"20190811","102","동북권","111311","노원구","18","13","0.024","0.005","0.2","0.003"
"20190811","103","서남권","111212","강서구","18","13","0.027","0.009","0.2","0.003"
"20190811","103","서남권","111221","구로구","16","8","0.02","0.007","0.2","0.004"
"20190811","103","서남권","111231","영등포구","16","11","0.025","0.012","0.2","0.003"
"20190811","103","서남권","111241","동작구","21","13","0.024","0.008","0.2","0.003"
"20190811","103","서남권","111251","관악구","17","8","0.02","0.011","0.2","0.004"
"20190811","103","서남권","111281","금천구","15","11","0.024","0.006","0.2","0.003"
"20190811","103","서남권","111301","양천구","22","12","0.023","0.01","0.3","0.004"
"20190811","104","동남권","111261","강남구","20","11","0.019","0.008","0.2","0.005"
"20190811","104","동남권","111262","서초구","18","11","0.025","0.01","0.2","0.004"
"20190811","104","동남권","111273","송파구","13","7","0.026","0.008","0.1","0.002"
"20190811","104","동남권","111274","강동구","15","12","0.022","0.006","0.2","0.003"
"20190810","100","도심권","111121","중구","21","14","0.026","0.025","0.1","0.003"
"20190810","100","도심권","111123","종로구","20","13","0.022","0.018","0.4","0.004"
"20190810","100","도심권","111131","용산구","18","14","0.032","0.014","0.3","0.002"
"20190810","101","서북권","111181","은평구","21","15","0.03","0.013","0.4","0.004"
"20190810","101","서북권","111191","서대문구","18","7","0.036","0.009","0.5","0.002"
"20190810","101","서북권","111201","마포구","18","13","0.033","0.011","0.6","0.004"
"20190810","102","동북권","111141","광진구","23","17","0.028","0.012","0.6","0.005"
"20190810","102","동북권","111142","성동구","21","8","0.032","0.017","0.3","0.004"
"20190810","102","동북권","111151","중랑구","19","13","0.026","0.011","0.3","0.006"
"20190810","102","동북권","111152","동대문구","17","13","0.024","0.016","0.2","0.004"
"20190810","102","동북권","111161","성북구","20","12","0.021","0.021","0.5","0.003"
"20190810","102","동북권","111171","도봉구","17","8","0.027","0.008","0.4","0.003"
"20190810","102","동북권","111291","강북구","27","14","0.026","0.012","0.3","0.002"
"20190810","102","동북권","111311","노원구","24","15","0.023","0.012","0.3","0.004"
"20190810","103","서남권","111212","강서구","23","16","0.035","0.017","0.3","0.003"
"20190810","103","서남권","111221","구로구","19","11","0.029","0.015","0.2","0.004"
"20190810","103","서남권","111231","영등포구","19","13","0.031","0.022","0.3","0.003"
"20190810","103","서남권","111241","동작구","28","17","0.027","0.019","0.3","0.003"
"20190810","103","서남권","111251","관악구","20","11","0.029","0.02","0.2","0.004"
"20190810","103","서남권","111281","금천구","22","14","0.026","0.017","0.3","0.003"
"20190810","103","서남권","111301","양천구","26","15","0.029","0.019","0.3","0.004"
"20190810","104","동남권","111261","강남구","25","14","0.02","0.016","0.3","0.005"
"20190810","104","동남권","111262","서초구","21","15","0.032","0.019","0.3","0.004"
"20190810","104","동남권","111273","송파구","18","11","0.027","0.019","0.1","0.002"
"20190810","104","동남권","111274","강동구","22","16","0.02","0.015","0.3","0.003"
"20190809","100","도심권","111121","중구","28","19","0.021","0.025","0.1","0.003"
"20190809","100","도심권","111123","종로구","27","20","0.018","0.025","0.4","0.004"
"20190809","100","도심권","111131","용산구","25","22","0.02","0.025","0.3","0.003"
"20190809","101","서북권","111181","은평구","27","20","0.023","0.015","0.4","0.004"
"20190809","101","서북권","111191","서대문구","26","11","0.02","0.014","0.6","0.003"
"20190809","101","서북권","111201","마포구","25","19","0.021","0.017","0.7","0.005"
"20190809","102","동북권","111141","광진구","29","22","0.022","0.022","0.7","0.006"
"20190809","102","동북권","111142","성동구","28","13","0.021","0.03","0.3","0.004"
"20190809","102","동북권","111151","중랑구","24","18","0.019","0.02","0.3","0.006"
"20190809","102","동북권","111152","동대문구","25","20","0.02","0.022","0.3","0.005"
"20190809","102","동북권","111161","성북구","27","17","0.017","0.026","0.6","0.003"
"20190809","102","동북권","111171","도봉구","23","13","0.022","0.011","0.4","0.004"
"20190809","102","동북권","111291","강북구","36","20","0.022","0.015","0.3","0.003"
"20190809","102","동북권","111311","노원구","29","20","0.019","0.019","0.3","0.004"
"20190809","103","서남권","111212","강서구","28","22","0.02","0.019","0.3","0.004"
"20190809","103","서남권","111221","구로구","24","16","0.021","0.019","0.2","0.006"
"20190809","103","서남권","111231","영등포구","27","20","0.016","0.031","0.4","0.004"
"20190809","103","서남권","111241","동작구","32","22","0.02","0.021","0.3","0.004"
"20190809","103","서남권","111251","관악구","27","14","0.021","0.024","0.2","0.005"
"20190809","103","서남권","111281","금천구","25","17","0.017","0.021","0.3","0.004"
"20190809","103","서남권","111301","양천구","33","20","0.016","0.021","0.3","0.005"
"20190809","104","동남권","111261","강남구","30","19","0.016","0.022","0.3","0.005"
"20190809","104","동남권","111262","서초구","28","19","0.018","0.028","0.3","0.005"
"20190809","104","동남권","111273","송파구","22","12","0.02","0.031","0.1","0.003"
"20190809","104","동남권","111274","강동구","27","20","0.019","0.026","0.4","0.003"
"20190808","100","도심권","111121","중구","46","36","0.037","0.021","0.2","0.003"
"20190808","100","도심권","111123","종로구","40","33","0.025","0.023","0.4","0.004"
"20190808","100","도심권","111131","용산구","44","40","0.027","0.022","0.4","0.003"
"20190808","101","서북권","111181","은평구","42","33","0.031","0.017","0.5","0.004"
"20190808","101","서북권","111191","서대문구","40","23","0.028","0.015","0.7","0.003"
"20190808","101","서북권","111201","마포구","33","32","0.035","0.014","0.7","0.005"
"20190808","102","동북권","111141","광진구","39","28","0.023","0.021","0.8","0.006"
"20190808","102","동북권","111142","성동구","42","25","0.024","0.03","0.5","0.004"
"20190808","102","동북권","111151","중랑구","38","28","0.025","0.017","0.4","0.006"
"20190808","102","동북권","111152","동대문구","37","30","0.026","0.021","0.4","0.005"
"20190808","102","동북권","111161","성북구","36","26","0.02","0.026","0.7","0.003"
"20190808","102","동북권","111171","도봉구","30","19","0.024","0.013","0.5","0.004"
"20190808","102","동북권","111291","강북구","49","29","0.024","0.018","0.4","0.002"
"20190808","102","동북권","111311","노원구","42","30","0.022","0.02","0.4","0.004"
"20190808","103","서남권","111212","강서구","49","43","0.036","0.015","0.3","0.003"
"20190808","103","서남권","111221","구로구","37","30","0.033","0.014","0.3","0.005"
"20190808","103","서남권","111231","영등포구","34","32","0.031","0.022","0.4","0.002"
"20190808","103","서남권","111241","동작구","49","40","0.03","0.016","0.3","0.003"
"20190808","103","서남권","111251","관악구","37","24","0.032","0.017","0.2","0.005"
"20190808","103","서남권","111281","금천구","39","29","0.022","0.02","0.3","0.003"
"20190808","103","서남권","111301","양천구","57","40","0.031","0.016","0.4","0.005"
"20190808","104","동남권","111261","강남구","46","30","0.019","0.021","0.4","0.005"
"20190808","104","동남권","111262","서초구","39","31","0.033","0.023","0.3","0.005"
"20190808","104","동남권","111273","송파구","33","26","0.027","0.024","0.1","0.003"
"20190808","104","동남권","111274","강동구","40","28","0.019","0.023","0.4","0.003"
"20190807","100","도심권","111121","중구","19","12","0.013","0.023","0.1","0.002"
"20190807","100","도심권","111123","종로구","20","13","0.011","0.023","0.4","0.004"
"20190807","100","도심권","111131","용산구","20","14","0.01","0.024","0.4","0.002"
"20190807","101","서북권","111181","은평구","20","14","0.014","0.015","0.4","0.004"
"20190807","101","서북권","111191","서대문구","19","7","0.011","0.013","0.6","0.003"
"20190807","101","서북권","111201","마포구","16","12","0.015","0.016","0.5","0.003"
"20190807","102","동북권","111141","광진구","22","17","0.008","0.02","0.7","0.005"
"20190807","102","동북권","111142","성동구","25","11","0.011","0.029","0.4","0.003"
"20190807","102","동북권","111151","중랑구","18","13","0.009","0.018","0.4","0.006"
"20190807","102","동북권","111152","동대문구","16","13","0.012","0.021","0.3","0.004"
"20190807","102","동북권","111161","성북구","27","13","0.009","0.024","0.6","0.003"
"20190807","102","동북권","111171","도봉구","16","7","0.012","0.01","0.4","0.003"
"20190807","102","동북권","111291","강북구","24","11","0.013","0.01","0.3","0.002"
"20190807","102","동북권","111311","노원구","20","13","0.011","0.016","0.3","0.003"
"20190807","103","서남권","111212","강서구","20","15","0.015","0.02","0.3","0.004"
"20190807","103","서남권","111221","구로구","16","9","0.02","0.017","0.2","0.005"
"20190807","103","서남권","111231","영등포구","20","12","0.014","0.031","0.3","0.003"
"20190807","103","서남권","111241","동작구","23","15","0.021","0.017","0.3","0.003"
"20190807","103","서남권","111251","관악구","17","9","0.021","0.021","0.3","0.004"
"20190807","103","서남권","111281","금천구","18","13","0.019","0.02","0.3","0.004"
"20190807","103","서남권","111301","양천구","24","13","0.015","0.021","0.3","0.004"
"20190807","104","동남권","111261","강남구","23","13","0.009","0.02","0.4","0.005"
"20190807","104","동남권","111262","서초구","17","12","0.019","0.024","0.3","0.004"
"20190807","104","동남권","111273","송파구","15","10","0.011","0.026","0.1","0.002"
"20190807","104","동남권","111274","강동구","21","14","0.008","0.023","0.4","0.003"
"20190806","100","도심권","111121","중구","27","22","0.028","0.025","0.1","0.003"
"20190806","100","도심권","111123","종로구","27","23","0.026","0.016","0.4","0.003"
"20190806","100","도심권","111131","용산구","29","25","0.032","0.014","0.3","0.002"
"20190806","101","서북권","111181","은평구","27","20","0.034","0.013","0.4","0.004"
"20190806","101","서북권","111191","서대문구","22","12","0.035","0.011","0.5","0.003"
"20190806","101","서북권","111201","마포구","23","18","0.032","0.013","0.6","0.003"
"20190806","102","동북권","111141","광진구","29","21","0.029","0.014","0.6","0.005"
"20190806","102","동북권","111142","성동구","22","13","0.037","0.013","0.3","0.004"
"20190806","102","동북권","111151","중랑구","26","20","0.028","0.012","0.3","0.006"
"20190806","102","동북권","111152","동대문구","26","23","0.029","0.017","0.2","0.004"
"20190806","102","동북권","111161","성북구","34","19","0.023","0.022","0.6","0.003"
"20190806","102","동북권","111171","도봉구","23","16","0.032","0.008","0.4","0.003"
"20190806","102","동북권","111291","강북구","39","24","0.029","0.011","0.3","0.002"
"20190806","102","동북권","111311","노원구","30","24","0.026","0.012","0.3","0.003"
"20190806","103","서남권","111212","강서구","34","28","0.035","0.021","0.4","0.004"
"20190806","103","서남권","111221","구로구","26","18","0.027","0.018","0.3","0.004"
"20190806","103","서남권","111231","영등포구","24","19","0.031","0.026","0.3","0.003"
"20190806","103","서남권","111241","동작구","35","26","0.028","0.021","0.3","0.003"
"20190806","103","서남권","111251","관악구","24","14","0.027","0.022","0.2","0.004"
"20190806","103","서남권","111281","금천구","29","22","0.028","0.02","0.4","0.004"
"20190806","103","서남권","111301","양천구","39","26","0.027","0.023","0.4","0.004"
"20190806","104","동남권","111261","강남구","35","22","0.02","0.019","0.3","0.005"
"20190806","104","동남권","111262","서초구","31","21","0.029","0.024","0.3","0.004"
"20190806","104","동남권","111273","송파구","23","15","0.025","0.026","0.1","0.002"
"20190806","104","동남권","111274","강동구","29","24","0.021","0.015","0.3","0.003"
"20190805","100","도심권","111121","중구","41","30","0.036","0.024","0.2","0.003"
"20190805","100","도심권","111123","종로구","37","31","0.028","0.024","0.5","0.003"
"20190805","100","도심권","111131","용산구","41","34","0.031","0.026","0.5","0.002"
"20190805","101","서북권","111181","은평구","38","30","0.04","0.013","0.4","0.004"
"20190805","101","서북권","111191","서대문구","35","19","0.038","0.011","0.6","0.003"
"20190805","101","서북권","111201","마포구","35","28","0.04","0.018","0.8","0.004"
"20190805","102","동북권","111141","광진구","38","28","0.034","0.019","0.7","0.005"
"20190805","102","동북권","111142","성동구","33","21","0.039","0.027","0.4","0.003"
"20190805","102","동북권","111151","중랑구","37","27","0.02","0.014","0.3","0.006"
"20190805","102","동북권","111152","동대문구","35","32","0.034","0.023","0.3","0.004"
"20190805","102","동북권","111161","성북구","35","28","0.028","0.023","0.7","0.003"
"20190805","102","동북권","111171","도봉구","32","22","0.036","0.011","0.5","0.003"
"20190805","102","동북권","111291","강북구","52","33","0.032","0.012","0.4","0.002"
"20190805","102","동북권","111311","노원구","42","32","0.029","0.016","0.4","0.003"
"20190805","103","서남권","111212","강서구","48","40","0.044","0.021","0.5","0.003"
"20190805","103","서남권","111221","구로구","36","27","0.036","0.021","0.3","0.004"
"20190805","103","서남권","111231","영등포구","36","29","0.036","0.033","0.5","0.003"
"20190805","103","서남권","111241","동작구","47","36","0.033","0.027","0.4","0.003"
"20190805","103","서남권","111251","관악구","35","23","0.036","0.029","0.4","0.004"
"20190805","103","서남권","111281","금천구","41","30","0.034","0.024","0.4","0.003"
"20190805","103","서남권","111301","양천구","52","38","0.037","0.023","0.5","0.004"
"20190805","104","동남권","111261","강남구","43","28","0.027","0.02","0.4","0.005"
"20190805","104","동남권","111262","서초구","36","27","0.037","0.034","0.4","0.004"
"20190805","104","동남권","111273","송파구","30","22","0.035","0.033","0.1","0.002"
"20190805","104","동남권","111274","강동구","41","32","0.025","0.021","0.4","0.003"
"20190804","100","도심권","111121","중구","28","21","0.048","0.026","0.2","0.003"
"20190804","100","도심권","111123","종로구","27","0","0.04","0.02","0.4","0.003"
"20190804","100","도심권","111131","용산구","21","24","0.047","0.022","0.4","0.002"
"20190804","101","서북권","111181","은평구","31","23","0.05","0.013","0.4","0.004"
"20190804","101","서북권","111191","서대문구","26","13","0.051","0.011","0.6","0.003"
"20190804","101","서북권","111201","마포구","25","19","0.046","0.018","0.8","0.004"
"20190804","102","동북권","111141","광진구","29","22","0.05","0.015","0.7","0.005"
